game_pk,official_date,team_id,player_id,is_starter,outs,batters_faced,hits,runs,earned_runs,home_runs,walks,hit_batsmen,strike_outs,pitches,strikes
661912,2022-04-28,117,606160,0,3,5,1,1,1,1,1,0,1,15,9
662047,2022-04-28,138,641712,1,18,22,1,0,0,0,3,0,4,84,46
662047,2022-04-28,138,605156,0,8,12,4,3,3,1,0,0,2,43,29
662047,2022-04-28,138,621295,0,1,3,1,0,0,0,1,0,1,12,7
662047,2022-04-28,109,528748,1,6,13,5,5,5,0,1,1,0,44,27
662047,2022-04-28,109,656686,0,10,15,6,3,3,0,0,0,2,59,40
662047,2022-04-28,109,642203,0,5,8,2,0,0,0,1,0,1,29,19
662047,2022-04-28,109,663947,0,3,5,2,0,0,0,0,0,1,24,17
662295,2022-04-28,134,500779,1,15,19,4,1,1,1,0,0,9,78,48
662295,2022-04-28,134,664337,0,5,8,1,0,0,0,2,0,2,37,20
662295,2022-04-28,134,592390,0,1,2,0,0,0,0,1,0,1,11,5
662295,2022-04-28,134,670280,0,3,3,0,0,0,0,0,0,1,10,7
662295,2022-04-28,134,608717,0,3,7,4,2,2,0,0,0,0,16,10
662295,2022-04-28,158,642547,1,18,21,3,0,0,0,0,0,7,92,59
662295,2022-04-28,158,502202,0,1,4,3,2,2,0,0,0,0,11,9
662295,2022-04-28,158,608718,0,2,2,0,0,0,0,0,0,0,12,8
662295,2022-04-28,158,571948,0,3,3,0,0,0,0,0,0,1,16,9
662295,2022-04-28,158,642207,0,3,3,0,0,0,0,0,0,3,16,13
662538,2022-04-28,120,571578,1,18,25,4,3,2,0,2,1,8,90,62
662538,2022-04-28,120,644364,0,3,5,1,0,0,0,0,1,0,16,10
662538,2022-04-28,120,608723,0,3,3,0,0,0,0,0,0,0,7,6
662538,2022-04-28,120,642028,0,3,3,0,0,0,0,0,0,1,8,6
662538,2022-04-28,146,669432,1,18,21,2,1,1,0,2,0,4,91,58
662538,2022-04-28,146,542914,0,3,3,0,0,0,0,0,0,0,8,5
662538,2022-04-28,146,542947,0,2,5,2,1,1,0,1,0,0,13,8
662538,2022-04-28,146,642121,0,4,5,0,0,0,0,1,0,2,22,15
663078,2022-04-28,113,641816,1,16,23,6,3,3,0,2,0,5,89,57
663078,2022-04-28,113,663574,0,2,6,1,2,2,0,1,2,0,29,12
663078,2022-04-28,113,519326,0,3,6,2,1,1,0,2,0,0,29,19
663078,2022-04-28,113,664294,0,2,3,1,1,1,0,0,0,1,10,6
663078,2022-04-28,113,605521,0,1,2,1,0,0,0,0,0,0,4,2
663078,2022-04-28,113,571656,0,3,3,0,0,0,0,0,0,2,14,9
663078,2022-04-28,135,607259,1,15,20,5,2,2,0,2,0,5,86,53
663078,2022-04-28,135,622503,0,3,4,0,0,0,0,1,0,0,20,10
663078,2022-04-28,135,657612,0,1,3,1,2,2,0,1,0,0,13,8
663078,2022-04-28,135,472610,0,5,7,1,1,0,0,0,0,1,26,18
663078,2022-04-28,135,573124,0,3,4,1,0,0,0,0,0,1,12,7
663432,2022-04-28,108,672282,1,15,18,2,1,1,1,1,0,4,88,60
663432,2022-04-28,108,605151,0,3,3,0,0,0,0,0,0,1,12,8
663432,2022-04-28,108,571901,0,3,3,0,0,0,0,0,0,2,14,10
663432,2022-04-28,108,572193,0,3,5,1,0,0,0,1,0,0,19,9
663432,2022-04-28,108,628452,0,3,3,1,0,0,0,0,0,1,12,8
663432,2022-04-28,114,615698,1,18,25,4,3,1,0,3,0,4,98,59
663432,2022-04-28,114,543766,0,3,6,2,1,1,0,1,0,0,16,10
663432,2022-04-28,114,680704,0,3,3,0,0,0,0,0,0,1,13,9
661209,2022-04-29,158,605288,1,18,23,2,0,0,0,3,0,6,101,64
661209,2022-04-29,158,571948,0,2,4,1,1,1,0,1,0,1,18,9
661209,2022-04-29,158,594311,0,4,5,0,0,0,0,1,0,1,23,12
661209,2022-04-29,158,664776,0,3,3,0,0,0,0,0,0,1,12,8
661209,2022-04-29,112,543294,1,13,22,7,6,6,3,2,1,2,85,50
661209,2022-04-29,112,596057,0,2,3,1,1,1,1,0,0,2,16,10
661209,2022-04-29,112,643410,0,3,4,1,0,0,0,0,0,3,19,12
661209,2022-04-29,112,656794,0,4,8,3,3,3,1,1,0,1,34,19
661209,2022-04-29,112,681799,0,2,3,1,1,1,1,1,0,0,16,9
661390,2022-04-29,146,622694,1,15,21,5,3,3,0,1,0,5,97,67
661390,2022-04-29,146,656945,0,3,3,0,0,0,0,0,0,2,14,8
661390,2022-04-29,146,547001,0,6,7,1,0,0,0,0,0,2,24,17
661390,2022-04-29,146,542888,0,1,4,3,3,3,0,0,0,0,14,9
661390,2022-04-29,146,669622,0,2,3,1,0,0,0,0,0,0,8,5
661390,2022-04-29,136,666374,1,6,13,7,6,6,1,2,0,3,57,32
661390,2022-04-29,136,670036,0,6,9,2,2,2,1,1,0,4,37,27
661390,2022-04-29,136,670090,0,6,8,1,0,0,0,0,1,0,27,15
661390,2022-04-29,136,682171,0,6,7,0,0,0,0,0,1,2,23,17
661535,2022-04-29,145,608337,1,18,24,7,3,3,2,1,0,7,99,68
661535,2022-04-29,145,641582,0,2,4,2,0,0,0,0,0,0,13,8
661535,2022-04-29,145,656986,0,3,5,2,1,1,0,0,0,1,21,16
661535,2022-04-29,145,621114,0,3,6,2,1,1,0,1,0,1,22,10
661535,2022-04-29,145,644429,0,1,1,0,0,0,0,0,0,1,4,3
661535,2022-04-29,108,623474,1,9,10,1,1,1,0,0,0,2,43,26
661535,2022-04-29,108,681810,0,6,6,0,0,0,0,0,0,1,22,13
661535,2022-04-29,108,605151,0,3,3,0,0,0,0,0,0,0,9,7
661535,2022-04-29,108,571901,0,3,4,1,0,0,0,0,0,1,22,12
661535,2022-04-29,108,572193,0,3,3,0,0,0,0,0,0,0,10,7
661535,2022-04-29,108,594577,0,1,3,1,0,0,0,0,1,1,7,6
661535,2022-04-29,108,628452,0,2,3,0,0,0,0,1,0,1,16,9
661826,2022-04-29,141,579328,1,8,15,4,4,4,1,3,0,4,66,39
661826,2022-04-29,141,663423,0,4,6,2,1,1,0,0,0,0,15,11
661826,2022-04-29,141,642048,0,0,2,1,0,0,0,1,0,0,11,5
661826,2022-04-29,141,670950,0,4,8,3,5,5,2,2,0,0,22,11
661826,2022-04-29,141,657240,0,5,7,1,0,0,0,1,0,3,28,18
661826,2022-04-29,141,475479,0,3,5,2,1,1,0,0,0,1,14,10
661826,2022-04-29,141,607755,0,3,5,1,0,0,0,1,0,3,22,14
661826,2022-04-29,117,664353,1,15,24,7,4,4,1,1,1,6,90,57
661826,2022-04-29,117,650556,0,3,6,3,1,1,0,0,0,2,22,15
661826,2022-04-29,117,664208,0,3,6,2,2,2,1,0,1,2,23,13
661826,2022-04-29,117,592773,0,3,3,0,0,0,0,0,0,2,8,7
661826,2022-04-29,117,593576,0,3,5,1,0,0,0,1,0,3,22,14
661907,2022-04-29,139,446372,1,18,19,1,1,1,0,0,1,6,71,48
661907,2022-04-29,139,642770,0,3,4,1,0,0,0,0,0,0,17,8
661907,2022-04-29,139,676637,0,6,7,1,0,0,0,0,0,2,26,15
661907,2022-04-29,142,605164,1,18,26,7,6,6,2,2,0,7,94,57
661907,2022-04-29,142,543056,0,6,8,1,0,0,0,1,0,2,35,21
661911,2022-04-29,140,572070,1,3,6,2,2,2,1,1,0,2,22,14
661911,2022-04-29,140,675921,0,5,9,2,1,1,1,2,0,3,51,30
661911,2022-04-29,140,656685,0,1,1,0,0,0,0,0,0,1,4,3
661911,2022-04-29,140,656271,0,6,8,3,2,1,1,0,0,4,33,23
661911,2022-04-29,140,656061,0,4,9,1,1,1,1,4,0,1,39,18
661911,2022-04-29,140,663465,0,8,9,1,0,0,0,0,0,2,24,18
661911,2022-04-29,144,666120,1,18,23,3,2,2,1,2,0,5,90,51
661911,2022-04-29,144,445926,0,2,4,2,0,0,0,0,0,0,18,14
661911,2022-04-29,144,554431,0,1,1,0,0,0,0,0,0,0,6,4
661911,2022-04-29,144,519293,0,3,4,1,1,1,1,0,0,1,12,9
661911,2022-04-29,144,445276,0,3,3,0,0,0,0,0,0,1,19,14
662037,2022-04-29,138,425794,1,18,25,4,3,3,0,5,0,4,100,61
662037,2022-04-29,138,519008,0,1,3,1,2,2,0,1,0,0,13,6
662037,2022-04-29,138,669467,0,2,3,1,0,0,0,0,0,1,11,8
662037,2022-04-29,138,676831,0,3,6,3,1,1,0,0,0,2,21,17
662037,2022-04-29,138,621295,0,3,3,0,0,0,0,0,0,1,16,13
662037,2022-04-29,109,518516,1,15,19,3,1,1,1,1,0,2,89,59
662037,2022-04-29,109,666818,0,5,8,1,1,1,0,2,0,0,36,18
662037,2022-04-29,109,598287,0,3,4,1,0,0,0,0,0,2,16,13
662037,2022-04-29,109,573009,0,1,1,0,0,0,0,0,0,0,5,5
662037,2022-04-29,109,453178,0,3,3,0,0,0,0,0,0,1,7,5
662081,2022-04-29,137,622072,1,15,24,8,5,5,1,1,0,3,86,62
662081,2022-04-29,137,628708,0,1,4,2,3,3,0,0,1,0,16,12
662081,2022-04-29,137,606424,0,2,4,2,1,0,0,0,0,1,15,10
662081,2022-04-29,137,661440,0,3,5,2,0,0,0,0,0,2,17,13
662081,2022-04-29,137,665645,0,2,7,4,5,5,0,1,0,1,23,11
662081,2022-04-29,137,595881,0,4,8,4,0,0,0,0,0,0,24,16
662081,2022-04-29,120,592717,1,15,20,6,3,3,1,0,0,4,71,51
662081,2022-04-29,120,608723,0,2,4,2,0,0,0,0,0,2,28,19
662081,2022-04-29,120,518553,0,1,1,0,0,0,0,0,0,0,4,3
662081,2022-04-29,120,621348,0,3,4,1,1,1,1,0,0,2,14,10
662081,2022-04-29,120,660906,0,2,5,1,0,0,0,2,0,1,29,13
662081,2022-04-29,120,502179,0,4,5,1,0,0,0,0,0,1,16,10
662296,2022-04-29,134,605507,1,13,18,3,4,4,1,2,0,3,80,49
662296,2022-04-29,134,667465,0,2,5,1,1,1,0,1,1,0,15,6
662296,2022-04-29,134,592390,0,3,4,2,1,1,0,0,0,1,16,10
662296,2022-04-29,134,607572,0,3,5,1,1,1,1,1,0,0,25,17
662296,2022-04-29,134,676641,0,6,10,0,0,0,0,3,1,1,34,17
662296,2022-04-29,135,506433,1,18,27,8,3,3,0,1,0,5,98,63
662296,2022-04-29,135,663158,0,6,6,0,0,0,0,1,0,2,21,11
662296,2022-04-29,135,489334,0,1,3,2,0,0,0,0,0,0,8,4
662296,2022-04-29,135,573124,0,2,2,0,0,0,0,0,0,0,8,4
662405,2022-04-29,133,593423,1,15,23,5,5,5,2,4,0,6,96,58
662405,2022-04-29,133,594580,0,2,3,0,0,0,0,1,0,0,18,10
662405,2022-04-29,133,518748,0,1,3,2,2,2,0,0,0,0,10,7
662405,2022-04-29,133,642758,0,3,5,3,2,2,1,0,0,1,17,13
662405,2022-04-29,133,640462,0,6,7,1,0,0,0,0,0,4,32,22
662405,2022-04-29,114,650644,1,12,21,7,6,6,1,1,1,3,82,52
662405,2022-04-29,114,656529,0,4,4,0,0,0,0,0,0,2,11,8
662405,2022-04-29,114,660853,0,2,5,2,2,2,0,0,1,1,19,13
662405,2022-04-29,114,663986,0,6,6,0,0,0,0,0,0,2,19,16
662405,2022-04-29,114,661403,0,3,4,1,0,0,0,0,0,1,13,10
662592,2022-04-29,121,656731,1,15,18,0,0,0,0,3,0,5,88,53
662592,2022-04-29,121,622098,0,4,5,0,0,0,0,1,0,4,36,24
662592,2022-04-29,121,570257,0,3,4,0,0,0,0,2,0,0,17,8
662592,2022-04-29,121,607625,0,2,2,0,0,0,0,0,0,0,5,2
662592,2022-04-29,121,621242,0,3,3,0,0,0,0,0,0,3,13,11
662592,2022-04-29,143,605400,1,18,23,7,3,3,1,0,0,9,94,62
662592,2022-04-29,143,656793,0,6,9,3,0,0,0,1,0,4,40,24
662699,2022-04-29,119,542881,1,15,20,5,1,1,0,1,0,3,69,47
662699,2022-04-29,119,623465,0,3,3,0,0,0,0,0,0,2,10,7
662699,2022-04-29,119,641360,0,3,3,0,0,0,0,0,0,0,9,6
662699,2022-04-29,119,660813,0,3,3,0,0,0,0,0,0,2,10,8
662699,2022-04-29,119,606625,0,3,3,1,0,0,0,0,0,0,11,8
662699,2022-04-29,116,641302,1,7,12,3,4,4,2,2,0,1,47,30
662699,2022-04-29,116,503449,0,5,8,2,1,0,0,1,0,2,38,20
662699,2022-04-29,116,676684,0,6,7,1,0,0,0,0,0,4,30,20
662699,2022-04-29,116,656638,0,3,4,0,0,0,0,1,0,0,18,9
662699,2022-04-29,116,605177,0,3,3,0,0,0,0,0,0,1,11,8
662741,2022-04-29,118,663460,1,15,19,4,3,3,2,0,0,3,81,57
662741,2022-04-29,118,676092,0,3,4,0,0,0,0,1,0,2,23,14
662741,2022-04-29,118,669395,0,2,6,2,4,0,1,1,0,1,24,16
662741,2022-04-29,118,607237,0,1,1,0,0,0,0,0,0,0,3,1
662741,2022-04-29,118,641394,0,0,6,4,5,4,1,0,1,0,20,10
662741,2022-04-29,118,642100,0,3,3,0,0,0,0,0,0,1,11,7
662741,2022-04-29,147,641482,1,15,22,8,2,1,0,0,0,3,82,56
662741,2022-04-29,147,642528,0,3,3,0,0,0,0,0,0,0,7,7
662741,2022-04-29,147,643338,0,3,4,0,0,0,0,1,0,1,19,12
662741,2022-04-29,147,476595,0,3,4,0,0,0,0,1,0,1,22,13
663009,2022-04-29,115,622608,1,19,26,7,1,1,0,2,1,1,87,54
663009,2022-04-29,115,468504,0,2,2,0,0,0,0,1,0,0,9,4
663009,2022-04-29,115,517008,0,3,4,1,0,0,0,0,0,1,13,9
663009,2022-04-29,115,623485,0,3,8,4,3,3,0,1,0,1,26,17
663009,2022-04-29,113,668881,1,13,24,6,4,4,2,4,0,6,95,59
663009,2022-04-29,113,664747,0,2,3,0,0,0,0,1,0,1,10,5
663009,2022-04-29,113,570666,0,3,5,1,1,1,0,1,0,2,22,13
663009,2022-04-29,113,670426,0,2,9,5,4,4,0,2,0,0,34,22
663009,2022-04-29,113,656546,0,4,6,2,1,0,0,0,0,2,34,23
663337,2022-04-29,110,680694,1,18,23,5,3,2,1,1,0,2,81,52
663337,2022-04-29,110,669211,0,8,10,1,0,0,0,0,0,2,37,31
663337,2022-04-29,110,605347,0,1,2,0,0,0,0,1,0,0,10,5
663337,2022-04-29,111,448179,1,12,13,1,0,0,0,0,0,4,50,35
663337,2022-04-29,111,656557,0,9,13,2,0,0,0,3,0,4,44,27
663337,2022-04-29,111,518617,0,3,3,0,0,0,0,0,0,1,17,12
663337,2022-04-29,111,570663,0,2,4,2,1,1,1,0,0,0,23,14
663337,2022-04-29,111,621381,0,1,2,0,0,0,0,1,0,1,9,4
661208,2022-04-30,158,641778,1,21,26,5,1,1,1,1,0,11,96,65
661208,2022-04-30,158,641627,0,3,3,0,0,0,0,0,0,1,10,6
661208,2022-04-30,158,664776,0,3,6,1,0,0,0,2,0,3,30,18
661208,2022-04-30,112,657006,1,9,18,7,4,2,0,1,0,4,74,48
661208,2022-04-30,112,664123,0,3,3,0,0,0,0,0,0,1,11,8
661208,2022-04-30,112,621074,0,6,11,2,2,2,1,2,0,6,51,28
661208,2022-04-30,112,657766,0,6,9,3,3,3,2,0,0,4,29,21
661389,2022-04-30,146,666200,1,18,21,2,1,1,1,2,0,5,91,59
661389,2022-04-30,146,542914,0,3,4,1,0,0,0,0,0,2,15,11
661389,2022-04-30,146,642121,0,3,3,0,0,0,0,1,0,0,9,5
661389,2022-04-30,146,669622,0,3,5,2,0,0,0,0,0,2,19,13
661389,2022-04-30,136,592662,1,15,23,4,3,3,0,4,0,8,87,54
661389,2022-04-30,136,657024,0,2,4,1,0,0,0,1,0,1,21,15
661389,2022-04-30,136,623149,0,4,4,0,0,0,0,0,0,2,17,12
661389,2022-04-30,136,650895,0,3,3,1,0,0,0,0,0,1,7,5
661534,2022-04-30,145,592826,1,17,20,4,0,0,0,0,0,6,86,60
661534,2022-04-30,145,621383,0,1,1,0,0,0,0,0,0,0,1,1
661534,2022-04-30,145,607481,0,3,3,0,0,0,0,0,0,0,9,7
661534,2022-04-30,145,608665,0,3,5,2,0,0,0,0,0,2,22,15
661534,2022-04-30,145,521230,0,3,4,0,0,0,0,1,0,0,20,11
661534,2022-04-30,108,660761,1,12,22,8,4,4,2,2,0,4,83,54
661534,2022-04-30,108,681806,0,3,2,0,0,0,0,0,0,1,8,6
661534,2022-04-30,108,642545,0,9,11,2,0,0,0,0,1,1,30,21
661825,2022-04-30,141,621244,1,17,27,7,1,1,1,2,0,5,85,60
661825,2022-04-30,141,643256,0,3,3,0,0,0,0,0,0,0,9,8
661825,2022-04-30,141,641835,0,4,6,1,0,0,0,1,0,2,21,12
661825,2022-04-30,141,605447,0,3,3,0,0,0,0,0,0,1,9,9
661825,2022-04-30,117,677651,1,18,24,5,2,2,2,1,1,5,86,57
661825,2022-04-30,117,661527,0,3,4,0,0,0,0,1,0,1,13,7
661825,2022-04-30,117,592773,0,3,4,1,0,0,0,0,0,0,7,6
661901,2022-04-30,140,641540,1,23,27,4,1,1,0,0,0,7,98,69
661901,2022-04-30,140,642701,0,1,1,0,0,0,0,0,0,0,6,3
661901,2022-04-30,140,669618,0,3,3,0,0,0,0,0,0,1,11,9
661901,2022-04-30,144,693821,1,13,18,4,3,3,1,3,0,1,69,41
661901,2022-04-30,144,675911,0,11,12,0,0,0,0,1,0,5,33,26
661906,2022-04-30,139,663556,1,15,21,4,3,3,2,2,0,11,90,57
661906,2022-04-30,139,656420,0,3,4,0,0,0,0,1,0,0,16,9
661906,2022-04-30,139,605538,0,5,9,3,2,0,0,0,0,1,42,28
661906,2022-04-30,139,657044,0,1,1,0,0,0,0,0,0,0,2,1
661906,2022-04-30,139,642770,0,2,7,5,4,4,1,0,0,1,26,19
661906,2022-04-30,139,548384,0,1,3,2,0,0,0,0,0,1,7,6
661906,2022-04-30,142,502042,1,12,17,2,1,1,1,3,0,4,79,46
