game_pk,official_date,season,home_elo,away_elo,elo_diff,home_off,home_def,away_off,away_def,home_recent_off,home_recent_def,away_recent_off,away_recent_def,home_rest,away_rest,rest_diff,home_games_played,away_games_played,home_sp_rate,away_sp_rate,home_sp_recent,away_sp_recent,home_sp_starts,away_sp_starts,home_sp_rest,away_sp_rest,park_factor,elevation_km,temp_c,air_density_index,wind_out_to_center_ms,wind_left_to_right_ms,precip_mm,roof_retractable,roof_dome,expected_home_runs_prior,expected_away_runs_prior
634628,2021-04-06,2021,1479.3551041699895,1509.2758811384663,-5.92077696847673,4.266666666666667,5.0,4.8,4.533333333333333,2.4,9.0,7.2,4.8,1,1,0,5,5,4.818181818181818,4.818181818181818,8.0,8.0,1,1,5,5,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0,0,4.298271604938272,5.333333333333333
634635,2021-04-06,2021,1493.3735339997675,1505.1683244535452,12.20520954622225,4.613636363636363,4.863636363636363,4.431818181818182,4.318181818181818,5.75,8.5,3.75,2.5,1,1,0,4,4,4.5,4.5,4.5,4.5,0,0,5,5,1.0,0.0,26.2,1.07597,7.158,-5.796,0.0,1,0,4.427226813590449,4.789944903581267
634527,2021-04-07,2021,1501.268787340802,1493.2105556270512,32.05823171375073,4.536585365853658,4.512195121951219,4.2727272727272725,4.431818181818182,6.0,5.0,2.0,3.75,1,1,0,1,4,4.5,4.363636363636363,4.5,3.0,0,1,5,6,1.0,0.0,21.8,1.02703,0.141,0.265,0.0,0,0,4.467849223946784,4.28430647942843
634539,2021-04-07,2021,1505.6102979441164,1502.455756022798,27.15454192131847,4.488888888888889,4.2444444444444445,4.444444444444445,4.4222222222222225,4.4,2.2,4.0,3.8,1,1,0,5,5,4.5,4.090909090909091,4.5,0.0,0,1,5,5,1.0,0.0,19.2,1.01764,-0.537,1.206,0.0,0,0,4.411303155006859,4.1920438957476
634542,2021-04-07,2021,1492.5662311380227,1497.670976030751,18.895255107271623,4.644444444444445,4.8,4.488888888888889,4.622222222222222,5.8,7.2,4.4,5.6,1,1,0,5,5,5.090909090909091,4.818181818181818,11.0,8.0,1,1,5,6,1.0,0.0,15.2,1.21045,-3.396,2.952,0.0,0,0,4.770589849108368,4.7881481481481485
634549,2021-04-07,2021,1500.433407560014,1496.3326687778404,28.10073878217372,4.377777777777778,4.355555555555555,4.333333333333333,4.444444444444445,3.4,3.2,3.0,4.0,1,1,0,5,5,4.545454545454546,4.545454545454546,5.0,5.0,1,1,6,6,1.0,0.0,23.1,1.06091,5.292,-3.437,0.3,0,0,4.323731138545954,4.194238683127571
634563,2021-04-07,2021,1505.1962794356537,1498.1443966457146,31.0518827899391,4.456521739130435,4.260869565217392,4.377777777777778,4.444444444444445,4.166666666666667,2.6666666666666665,3.4,4.0,1,1,0,6,5,4.2727272727272725,4.818181818181818,2.0,8.0,1,1,5,6,1.0,0.0,21.7,1.02533,-1.107,4.794,0.0,0,0,4.40150295222759,4.14514224369297
634567,2021-04-07,2021,1476.1910770767038,1512.439908231752,-12.248831155048265,4.195652173913044,5.0,4.804347826086956,4.456521739130435,2.1666666666666665,8.333333333333334,6.833333333333333,4.166666666666667,1,1,0,6,6,4.909090909090909,4.636363636363637,9.0,6.0,1,1,5,5,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0,0,4.155114471749632,5.338164251207729
634570,2021-04-07,2021,1510.2551557342322,1491.2407238813082,43.01443185292396,5.022222222222222,4.488888888888889,4.288888888888889,4.688888888888889,9.2,4.4,2.6,6.2,1,1,0,5,5,5.090909090909091,4.363636363636363,11.0,3.0,1,1,6,6,1.0,0.0,23.6,1.05204,-0.717,-2.499,0.0,0,0,5.233031550068588,4.278299039780522
634583,2021-04-07,2021,1496.0487633430873,1502.4930951102253,17.55566823286199,4.666666666666667,4.844444444444444,4.4222222222222225,4.377777777777778,6.0,7.6,3.8,3.4,1,1,0,5,5,5.363636363636363,4.2727272727272725,14.0,2.0,1,1,6,6,1.0,0.0,22.9,1.05533,-1.313,6.754,0.0,1,0,4.539917695473252,4.760713305898491
634585,2021-04-07,2021,1494.2840271983525,1501.8461696599013,16.437857538451226,4.4222222222222225,4.488888888888889,4.5777777777777775,4.666666666666667,3.8,4.4,5.2,6.0,1,1,0,5,5,4.636363636363637,4.636363636363637,6.0,6.0,1,1,5,6,1.0,0.0,25.2,1.03681,-4.2,2.425,0.0,1,0,4.586008230452675,4.566474622770919
634589,2021-04-07,2021,1497.4531385039047,1506.1730479395526,15.280090564352122,4.386363636363637,4.409090909090909,4.795454545454546,4.568181818181818,3.25,3.5,7.75,5.25,2,2,0,4,4,4.363636363636363,4.5,3.0,4.5,1,0,6,5,1.0,0.0,16.6,1.03405,-2.31,-0.981,0.0,0,0,4.452823691460056,4.698576675849404
634592,2021-04-07,2021,1493.0227402941573,1505.8297065767367,11.193033717420576,4.4222222222222225,4.644444444444445,4.739130434782608,4.521739130434782,3.8,5.8,6.333333333333333,4.666666666666667,1,1,0,5,6,4.5,4.818181818181818,4.5,8.0,0,1,5,5,1.0,0.0,8.3,0.97684,6.363,-3.104,0.2,1,0,4.443585614600107,4.891250670960816
634595,2021-04-07,2021,1499.7549399889988,1494.7244029788544,29.03053701014437,4.571428571428571,4.571428571428571,4.333333333333333,4.466666666666667,6.0,6.0,3.0,4.2,0,0,0,2,5,4.5,4.636363636363637,4.5,6.0,0,1,5,1,1.0,0.0,21.8,1.02703,0.141,0.265,0.0,0,0,4.537566137566137,4.402116402116402
634595,2021-04-07,2021,1499.7549399889988,1494.7244029788544,29.03053701014437,4.571428571428571,4.571428571428571,4.333333333333333,4.466666666666667,6.0,6.0,3.0,4.2,0,0,0,2,5,4.5,4.5,4.5,4.5,0,0,5,5,1.0,0.0,21.8,1.02703,0.141,0.265,0.0,0,0,4.537566137566137,4.402116402116402
634598,2021-04-07,2021,1496.1084345550516,1508.7077499331401,11.400684621911523,4.466666666666667,4.688888888888889,4.733333333333333,4.4,4.2,6.2,6.6,3.6,1,1,0,5,5,4.2727272727272725,4.636363636363637,2.0,6.0,1,1,6,6,1.0,0.0,23.3,1.05554,-2.407,-0.253,0.0,0,0,4.367407407407408,4.932016460905349
634626,2021-04-07,2021,1504.0029622117747,1501.517694820372,26.485267391402658,4.4,4.311111111111111,4.5476190476190474,4.5,3.6,2.8,5.5,4.5,1,1,0,5,2,4.2727272727272725,4.5,2.0,4.5,1,0,6,5,1.0,0.0,20.4,1.02272,0.622,0.099,0.0,0,0,4.4,4.356731334509112
634641,2021-04-07,2021,1495.8793516466394,1494.678212189836,25.201139456803503,4.488888888888889,4.555555555555555,4.466666666666667,4.733333333333333,4.4,5.0,4.2,6.6,1,1,0,5,5,4.363636363636363,4.454545454545454,3.0,4.0,1,1,5,5,1.0,0.0,12.9,0.99419,-3.124,-1.391,0.0,0,0,4.721646090534979,4.521810699588477
634544,2021-04-08,2021,1503.9501789884093,1499.7370992859849,28.213079702424466,4.434782608695652,4.391304347826087,4.586956521739131,4.5,4.0,3.6666666666666665,5.166666666666667,4.5,1,1,0,6,6,4.2727272727272725,4.5,2.0,4.5,1,0,5,5,1.0,0.0,19.0,1.01512,0.771,-3.966,0.0,0,0,4.434782608695652,4.476160470489393
634545,2021-04-08,2021,1501.1767896428023,1501.550751541048,23.626038101754375,4.3478260869565215,4.326086956521739,4.630434782608695,4.608695652173913,3.3333333333333335,3.1666666666666665,5.5,5.333333333333333,1,2,-1,6,6,4.545454545454546,4.5,5.0,4.5,1,0,5,5,1.0,0.0,22.4,1.03335,-0.767,-4.84,0.0,0,0,4.452846040747741,4.451480781348455
634546,2021-04-08,2021,1517.3879330294603,1477.6262249654283,63.761708064032064,4.891304347826087,4.304347826086956,4.191489361702128,4.957446808510638,7.5,3.0,2.4285714285714284,7.571428571428571,2,1,1,6,7,4.545454545454546,4.909090909090909,5.0,9.0,1,1,6,5,1.0,0.0,25.6,1.0551,3.94,-3.425,0.0,1,0,5.388529139685477,4.009250693802034
634550,2021-04-08,2021,1510.1395175714767,1496.1379522235331,38.0015653479436,4.695652173913044,4.3478260869565215,4.5,4.630434782608695,6.0,3.3333333333333335,4.5,5.5,1,1,0,6,6,4.090909090909091,4.7272727272727275,0.0,7.0,1,1,5,7,1.0,0.0,18.4,1.06703,-3.451,0.363,0.0,0,0,4.831758034026465,4.3478260869565215
634555,2021-04-08,2021,1487.594118650043,1498.0588570181687,13.535261631874164,4.282608695652174,4.826086956521739,4.326086956521739,4.3478260869565215,2.8333333333333335,7.0,3.1666666666666665,3.3333333333333335,1,1,0,6,6,4.545454545454546,4.181818181818182,5.0,1.0,1,1,5,5,1.0,0.0,25.0,1.07034,-4.556,-2.422,0.0,0,0,4.13778617937408,4.639571518588532
634564,2021-04-08,2021,1496.721923889945,1493.5152832788287,27.2066406111162,4.717391304347826,4.695652173913044,4.391304347826087,4.695652173913044,6.166666666666667,6.0,3.6666666666666665,6.0,1,1,0,6,6,4.636363636363637,4.454545454545454,6.0,4.0,1,1,5,6,1.0,0.0,18.2,1.2268,-2.61,0.0,0.0,0,0,4.922495274102079,4.582230623818526
634565,2021-04-08,2021,1502.7144946473609,1504.0723942444997,22.64210040286116,4.723404255319149,4.595744680851064,4.733333333333333,4.555555555555555,6.0,5.142857142857143,6.6,5.0,1,1,0,7,5,4.545454545454546,5.0,5.0,10.0,1,1,5,7,1.0,0.0,15.8,1.04381,-2.398,3.301,0.0,0,0,4.781717888100867,4.83404255319149
634568,2021-04-08,2021,1506.2016709586264,1498.7072193196857,31.494451638940745,4.630434782608695,4.565217391304348,4.326086956521739,4.391304347826087,5.5,5.0,3.1666666666666665,3.6666666666666665,1,1,0,6,6,4.909090909090909,4.2727272727272725,9.0,2.0,1,1,5,5,1.0,0.0,14.2,1.0297,5.455,-3.679,0.0,0,0,4.518588531821046,4.388783868935097
634584,2021-04-08,2021,1497.921977472746,1489.9285258996274,31.99345157311859,4.488372093023256,4.5813953488372094,4.326086956521739,4.543478260869565,4.333333333333333,5.666666666666667,3.1666666666666665,4.833333333333333,1,1,0,3,6,4.5,4.5,4.5,4.5,0,0,5,5,1.0,0.0,18.6,1.01172,1.329,0.406,0.0,0,0,4.53173800696551,4.404336591394226
634478,2021-04-09,2021,1497.3650688105104,1503.6864145488391,17.678654261671227,4.608695652173913,4.760869565217392,4.404255319148936,4.23404255319149,5.333333333333333,6.5,3.857142857142857,2.7142857142857144,2,2,0,6,7,5.090909090909091,4.090909090909091,11.0,0.0,1,1,6,6,1.0,0.0,21.9,1.06789,1.284,-4.198,2.7,1,0,4.336314112447322,4.659574468085107
634494,2021-04-09,2021,1499.654261532529,1499.6892531351425,23.965008397386555,4.3478260869565215,4.391304347826087,4.76595744680851,4.659574468085107,3.3333333333333335,3.6666666666666665,6.285714285714286,5.571428571428571,2,1,1,6,7,4.363636363636363,4.454545454545454,3.0,4.0,1,1,7,5,1.0,0.0,13.9,0.99486,4.971,-0.699,0.0,0,0,4.5020043169904405,4.650837701716517
634499,2021-04-09,2021,1490.8204645504904,1504.115874978505,10.70458957198548,4.413043478260869,4.826086956521739,4.456521739130435,4.239130434782608,3.8333333333333335,7.0,4.166666666666667,2.5,2,2,0,6,6,5.181818181818182,4.363636363636363,12.0,3.0,1,1,6,6,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0,0,4.157214870825456,4.779458097038438
634505,2021-04-09,2021,1499.5537921989576,1494.676666916715,28.87712528224256,4.377777777777778,4.355555555555555,4.413043478260869,4.6521739130434785,3.4,3.2,3.8333333333333335,5.666666666666667,2,2,0,5,6,4.545454545454546,4.2727272727272725,5.0,2.0,1,1,6,6,1.0,0.0,20.9,1.05308,6.002,-0.315,0.0,0,0,4.5258185721953845,4.27139023081052
634512,2021-04-09,2021,1498.8303810285286,1503.8971601553217,18.933220873206892,4.361702127659575,4.382978723404255,4.680851063829787,4.617021276595745,3.5714285714285716,3.7142857142857144,5.714285714285714,5.285714285714286,1,1,0,7,7,4.5,5.181818181818182,4.5,12.0,0,1,5,7,1.0,0.0,23.1,1.03645,-1.4,-4.883,0.0,0,0,4.475127005683819,4.559126804486696
634533,2021-04-09,2021,1511.0047603430276,1497.3745488650768,37.63021147795075,4.76595744680851,4.446808510638298,4.465116279069767,4.511627906976744,6.285714285714286,4.142857142857143,4.0,4.666666666666667,2,2,0,7,3,4.545454545454546,4.5,5.0,4.5,1,0,6,5,1.0,0.0,25.2,1.05858,2.507,0.131,0.0,0,0,4.778272582329979,4.4123371268349
634534,2021-04-09,2021,1497.1047941027764,1507.5986795594008,13.506114543375588,4.282608695652174,4.369565217391305,4.478260869565218,4.260869565217392,2.8333333333333335,3.5,4.333333333333333,2.6666666666666665,2,2,0,6,6,4.454545454545454,4.090909090909091,4.0,0.0,1,1,6,6,1.0,0.0,19.4,1.06135,-3.139,-1.081,0.0,0,0,4.0550304557866,4.34845620667927
634537,2021-04-09,2021,1520.0226214969837,1474.991536497905,69.03108499907876,4.914893617021277,4.25531914893617,4.145833333333333,4.979166666666667,7.285714285714286,2.857142857142857,2.375,7.375,1,1,0,7,8,4.181818181818182,4.909090909090909,1.0,9.0,1,1,6,5,1.0,0.0,25.2,1.05836,3.947,1.436,0.1,1,0,5.4382387706855795,3.920409771473601
634540,2021-04-09,2021,1490.5479540336312,1513.9017609654975,0.646193068133698,4.361702127659575,4.74468085106383,5.1521739130434785,4.478260869565218,3.5714285714285716,6.142857142857143,9.5,4.333333333333333,1,2,-1,7,6,4.181818181818182,4.636363636363637,1.0,6.0,1,1,5,6,1.0,0.0,32.4,1.11055,0.525,4.992,0.0,1,0,4.340631102888272,5.432315757015109
632169,2021-04-10,2021,1501.7001684081713,1497.6433462595003,28.056822148671017,4.319148936170213,4.319148936170213,4.6875,4.625,3.2857142857142856,3.2857142857142856,5.625,5.25,1,1,0,7,8,4.454545454545454,4.5,4.0,4.5,1,0,7,5,1.0,0.0,11.8,0.98848,5.651,-1.514,0.0,0,0,4.439125295508274,4.499113475177305
632191,2021-04-10,2021,1512.2414916742875,1496.1378175338168,40.10367414047073,4.6875,4.354166666666667,4.363636363636363,4.431818181818182,5.625,3.625,3.0,3.75,1,1,0,8,4,4.2727272727272725,4.5,2.0,4.5,1,0,6,5,1.0,0.0,20.2,1.04572,3.197,1.998,0.0,0,0,4.6164772727272725,4.222222222222222
632193,2021-04-10,2021,1494.4515233728093,1506.5999599865402,11.851563386269163,4.51063829787234,4.723404255319149,4.375,4.145833333333333,4.571428571428571,6.0,3.75,2.375,1,1,0,7,8,4.363636363636363,4.363636363636363,3.0,3.0,1,1,6,6,1.0,0.0,22.8,1.05588,-2.899,2.799,0.0,1,0,4.1556343577620165,4.592198581560284
632195,2021-04-10,2021,1485.3113387224303,1500.3416369457814,8.96970177664889,4.23404255319149,4.808510638297872,4.319148936170213,4.297872340425532,2.7142857142857144,6.571428571428571,3.2857142857142856,3.142857142857143,2,2,0,7,7,4.454545454545454,4.363636363636363,4.0,3.0,1,1,6,6,1.0,0.0,22.3,1.06928,-5.439,-1.156,0.0,0,0,4.04386097278809,4.6152608017705345
632201,2021-04-10,2021,1499.1809751370229,1488.6695282353505,34.51144690167234,4.454545454545454,4.5227272727272725,4.276595744680851,4.51063829787234,4.0,4.75,3.0,4.571428571428571,2,2,0,4,7,4.545454545454546,4.454545454545454,5.0,4.0,1,1,5,5,1.0,0.0,16.9,1.00998,3.773,-0.53,0.0,0,0,4.465076294863528,4.298194713088329
632202,2021-04-10,2021,1516.1724804690741,1478.8416775258145,61.33080294325964,4.854166666666667,4.291666666666667,4.183673469387755,4.918367346938775,6.625,3.25,2.7777777777777777,6.777777777777778,1,1,0,8,9,4.2727272727272725,5.0,2.0,10.0,1,1,6,5,1.0,0.0,26.6,1.05139,-4.189,-3.392,0.0,1,0,5.305461073318217,3.9899848828420255
632205,2021-04-10,2021,1514.0552213729763,1492.2222484220335,45.8329729509428,4.808510638297872,4.297872340425532,4.446808510638298,4.74468085106383,6.571428571428571,3.142857142857143,4.142857142857143,6.142857142857143,2,2,0,7,7,4.2727272727272725,4.636363636363637,2.0,6.0,1,1,6,8,1.0,0.0,10.9,1.02608,2.945,2.385,0.0,0,0,5.0699662994819175,4.2470700668980435
632217,2021-04-10,2021,1494.2936091704053,1500.6427303585901,17.65087881181512,4.531914893617022,4.829787234042553,4.468085106382978,4.361702127659575,4.714285714285714,6.714285714285714,4.285714285714286,3.5714285714285716,1,1,0,7,7,4.5,4.363636363636363,4.5,3.0,0,1,5,6,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0,0,4.392636185302551,4.795533423872038
632218,2021-04-10,2021,1502.0964662588324,1492.1339928568402,33.962473401992156,4.369565217391305,4.282608695652174,4.340425531914893,4.638297872340425,3.5,2.8333333333333335,3.4285714285714284,5.428571428571429,1,1,0,6,7,4.363636363636363,4.909090909090909,3.0,9.0,1,1,6,6,1.0,0.0,23.2,1.07225,3.415,-3.185,0.0,0,0,4.503854455750848,4.1307431390687634
632222,2021-04-10,2021,1508.200264582672,1496.7086256956402,35.49163888703174,4.595744680851064,4.48936170212766,4.25531914893617,4.361702127659575,5.142857142857143,4.428571428571429,2.857142857142857,3.5714285714285716,2,2,0,7,7,5.181818181818182,4.818181818181818,12.0,8.0,1,1,6,6,1.0,0.0,15.3,1.04006,7.339,-0.128,0.0,0,0,4.454504300588502,4.245259292792113
632227,2021-04-10,2021,1494.7266888195588,1508.0008523642914,10.725836455267427,4.291666666666667,4.4375,4.729166666666667,4.541666666666667,3.25,4.125,5.875,4.75,1,1,0,8,8,4.2727272727272725,4.636363636363637,2.0,6.0,1,1,5,5,1.0,0.0,20.7,1.03018,1.028,-4.453,0.8,0,0,4.331404320987655,4.663483796296297
634484,2021-04-10,2021,1489.159081316088,1515.2906336830406,-2.131552366952519,4.375,4.770833333333333,5.170212765957447,4.48936170212766,3.75,6.125,9.0,4.428571428571429,1,1,0,8,7,4.5,4.181818181818182,4.5,1.0,0,1,5,6,1.0,0.0,33.3,1.11687,-0.934,4.392,0.0,1,0,4.364657210401891,5.4813829787234045
634491,2021-04-10,2021,1500.4704913255052,1503.216786948889,21.25370437661627,4.404255319148936,4.446808510638298,4.638297872340425,4.468085106382978,3.857142857142857,4.142857142857143,5.428571428571429,4.285714285714286,2,2,0,7,7,4.363636363636363,5.090909090909091,3.0,11.0,1,1,6,6,1.0,0.0,17.0,1.01825,-0.682,-2.736,0.0,0,0,4.373019465821638,4.5834716563553135
634524,2021-04-10,2021,1501.1020873073762,1503.601386354801,21.500700952575244,4.361702127659575,4.297872340425532,4.404255319148936,4.340425531914893,3.5714285714285716,3.142857142857143,3.857142857142857,3.4285714285714284,1,1,0,7,7,4.2727272727272725,4.181818181818182,2.0,1.0,1,1,6,6,1.0,0.0,20.2,1.07352,0.269,-3.851,0.0,0,0,4.207031839444696,4.206428248076053
632170,2021-04-11,2021,1506.3530465604315,1500.433842331429,29.91920422900239,4.75,4.5,4.630434782608695,4.586956521739131,6.0,4.5,5.5,5.166666666666667,3,3,0,8,6,4.7272727272727275,4.454545454545454,7.0,4.0,1,1,7,8,1.0,0.0,11.1,1.03082,-0.385,3.66,0.0,0,0,4.841787439613527,4.630434782608695
632188,2021-04-11,2021,1502.974756633362,1496.3687580343096,30.605998599052327,4.3125,4.291666666666667,4.653061224489796,4.612244897959184,3.375,3.25,5.333333333333333,5.111111111111111,1,1,0,8,9,4.2727272727272725,5.0,2.0,7.5,1,2,6,5,1.0,0.0,13.6,1.00088,3.699,-0.991,0.0,0,0,4.420068027210885,4.437641723356009
632192,2021-04-11,2021,1496.1338820649025,1491.7166213074709,28.417260757431677,4.355555555555555,4.488888888888889,4.25,4.416666666666667,3.2,4.4,3.0,4.0,1,1,0,5,8,4.2727272727272725,4.7272727272727275,2.0,7.0,1,1,3,8,1.0,0.0,28.7,1.06167,-0.197,2.813,0.0,0,0,4.2748971193415635,4.239506172839507
632192,2021-04-11,2021,1497.4070415706656,1490.4434618017078,30.963579768957743,4.391304347826087,4.5,4.26530612244898,4.448979591836735,3.6666666666666665,4.5,3.2222222222222223,4.222222222222222,0,0,0,6,9,4.333333333333333,4.833333333333333,3.5,6.5,2,2,0,0,1.0,0.0,28.7,1.06167,-0.197,2.813,0.0,0,0,4.341516316671597,4.26530612244898
632196,2021-04-11,2021,1504.6537094730006,1500.2551808053115,28.398528667689106,4.604166666666667,4.583333333333333,4.354166666666667,4.375,5.125,5.0,3.625,3.75,1,1,0,8,8,4.181818181818182,4.545454545454546,1.0,5.0,1,1,6,6,1.0,0.0,17.2,1.04052,5.215,4.863,0.0,0,0,4.476273148148149,4.434799382716049
632200,2021-04-11,2021,1498.1390231676742,1505.54825510672,16.590768060954133,4.395833333333333,4.479166666666667,4.666666666666667,4.458333333333333,3.875,4.375,5.5,4.25,1,1,0,8,8,4.7272727272727275,4.2727272727272725,7.0,2.0,1,1,6,6,1.0,0.0,23.1,1.05065,2.46,3.648,0.0,0,0,4.3551311728395055,4.645061728395063
632207,2021-04-11,2021,1502.4027015858921,1502.300772076285,24.10192950960709,4.375,4.291666666666667,4.395833333333333,4.354166666666667,3.75,3.25,3.875,3.625,1,1,0,8,8,4.636363636363637,4.363636363636363,6.0,3.0,1,1,5,6,1.0,0.0,19.7,1.0689,1.09,-1.556,0.0,0,0,4.233217592592593,4.192322530864198
632209,2021-04-11,2021,1492.7645852289083,1511.6851297702203,5.079455458688017,4.448979591836735,4.73469387755102,5.125,4.5625,4.222222222222222,5.777777777777778,8.25,4.875,1,1,0,9,8,4.818181818181818,4.363636363636363,8.0,3.0,1,1,5,6,1.0,0.0,31.4,1.1094,1.796,1.305,0.0,1,0,4.51077097505669,5.392290249433106
632214,2021-04-11,2021,1515.0904615797785,1493.2888476283258,45.80161395145274,4.775510204081633,4.36734693877551,4.377777777777778,4.533333333333333,6.0,3.7777777777777777,3.4,4.8,1,1,0,9,5,4.5,4.545454545454546,4.5,5.0,2,1,5,5,1.0,0.0,22.3,1.05492,2.33,-0.041,0.0,0,0,4.810884353741496,4.24872763920383
632215,2021-04-11,2021,1512.4871034667758,1493.790366328234,42.69673713854172,4.770833333333333,4.291666666666667,4.4375,4.708333333333333,6.125,3.25,4.125,5.75,1,1,0,8,8,4.636363636363637,4.090909090909091,6.0,0.0,1,1,6,8,1.0,0.0,10.9,1.03106,3.722,2.511,0.0,0,0,4.991705246913579,4.232060185185186
632225,2021-04-11,2021,1489.1027066911413,1496.5502689770703,16.552437714070948,4.3125,4.75,4.270833333333333,4.375,3.375,6.0,3.125,3.75,1,1,0,8,8,4.545454545454546,4.363636363636363,5.0,3.0,1,1,6,6,1.0,0.0,18.5,1.0599,0.507,-4.823,0.0,0,0,4.192708333333333,4.508101851851851
632228,2021-04-11,2021,1506.0627128693452,1488.1677462463274,41.89496662301781,4.51063829787234,4.25531914893617,4.3125,4.770833333333333,4.571428571428571,2.857142857142857,3.375,6.125,1,1,0,7,8,4.363636363636363,5.454545454545454,3.0,15.0,1,1,6,6,1.0,0.0,17.1,1.05278,4.9,2.606,0.0,0,0,4.782111899133175,4.078014184397163
632232,2021-04-11,2021,1497.349095982672,1497.5872435463234,23.76185243634859,4.520833333333333,4.729166666666667,4.375,4.354166666666667,4.625,5.875,3.75,3.625,1,1,0,8,8,4.5,4.090909090909091,4.5,0.0,0,1,5,6,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0,0,4.374324845679013,4.5978009259259265
632233,2021-04-11,2021,1491.5843940415916,1509.4670893177579,6.11730472383374,4.5,4.770833333333333,4.428571428571429,4.142857142857143,4.5,6.125,4.111111111111111,2.5555555555555554,1,1,0,8,9,4.636363636363637,4.363636363636363,6.0,3.0,1,1,6,6,1.0,0.0,26.5,1.07188,4.642,-2.365,0.0,1,0,4.142857142857143,4.69510582010582
632197,2021-04-12,2021,1501.9392223666841,1502.7519016777417,23.187320688942464,4.617021276595745,4.553191489361702,4.653061224489796,4.755102040816326,5.285714285714286,4.857142857142857,5.333333333333333,5.888888888888889,1,2,-1,7,9,4.7272727272727275,4.363636363636363,7.0,3.0,1,1,8,9,1.0,0.0,13.2,1.02487,-0.54,1.57,0.0,0,0,4.878757176629517,4.708061948183529
632198,2021-04-12,2021,1492.8092540297598,1511.7029964713006,5.10625755845922,4.36734693877551,4.673469387755102,4.38,4.06,3.7777777777777777,5.444444444444445,3.9,2.3,1,1,0,9,10,5.363636363636363,4.416666666666667,14.0,4.0,1,2,6,6,1.0,0.0,11.1,1.02285,3.231,-1.371,0.6,0,0,3.94031746031746,4.548843537414966
632203,2021-04-12,2021,1499.9756395061086,1501.0259224760398,22.94971703006877,4.510204081632653,4.36734693877551,4.448979591836735,4.346938775510204,4.555555555555555,3.7777777777777777,4.222222222222222,3.6666666666666665,2,1,1,9,9,4.5,4.166666666666667,4.5,2.5,0,2,5,6,1.0,0.0,22.8,1.03744,3.835,0.201,0.0,0,0,4.356795779536305,4.317830533573973
632204,2021-04-12,2021,1493.9104170529556,1489.348486888049,28.5619301649067,4.510204081632653,4.795918367346939,4.408163265306122,4.714285714285714,4.555555555555555,6.111111111111111,4.0,5.666666666666667,1,1,0,9,9,4.25,4.454545454545454,3.0,4.0,2,1,6,6,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0,0,4.724975704567542,4.698042482299042
632216,2021-04-12,2021,1504.8476665251765,1508.5025844449676,20.34508208020884,4.714285714285714,4.489795918367347,4.520833333333333,4.208333333333333,5.666666666666667,4.444444444444445,4.625,2.75,1,1,0,9,8,5.083333333333333,4.5,8.0,4.5,2,0,5,5,1.0,0.0,12.9,1.01896,3.712,-3.712,0.0,0,0,4.408730158730158,4.510582010582009
632219,2021-04-12,2021,1500.9203926647724,1489.1803884220826,35.74000424268979,4.408163265306122,4.346938775510204,4.28,4.48,4.0,3.6666666666666665,3.4,4.4,1,1,0,9,10,4.090909090909091,4.166666666666667,0.0,2.5,1,2,5,6,1.0,0.0,22.6,1.07236,2.751,-2.228,0.0,0,0,4.388571428571428,4.134421768707483
632220,2021-04-12,2021,1512.391224342316,1485.727874670705,50.66334967161106,4.816326530612245,4.346938775510204,4.26530612244898,4.775510204081633,6.222222222222222,3.6666666666666665,3.2222222222222223,6.0,2,1,1,9,9,4.0,4.363636363636363,1.5,3.0,2,1,6,6,1.0,0.0,24.0,1.04556,3.54,-3.301,0.0,1,0,5.111203665139525,4.120227682909899
632221,2021-04-12,2021,1504.4644023644178,1492.8437216384518,35.62068072596594,4.448979591836735,4.346938775510204,4.204081632653061,4.428571428571429,4.222222222222222,3.6666666666666665,2.888888888888889,4.111111111111111,1,1,0,9,9,4.090909090909091,4.454545454545454,0.0,4.0,1,1,6,6,1.0,0.0,13.6,1.02525,4.764,-4.289,0.0,1,0,4.378360868156786,4.061085658753297
632230,2021-04-12,2021,1500.4444879138944,1490.8796600486558,33.56482786523861,4.571428571428571,4.673469387755102,4.282608695652174,4.5,4.888888888888889,5.444444444444445,2.8333333333333335,4.5,1,1,0,9,6,4.2727272727272725,4.7272727272727275,2.0,7.0,1,1,6,5,1.0,0.0,17.6,1.02965,0.278,2.645,0.0,0,0,4.571428571428571,4.4476979197476085
632231,2021-04-12,2021,1496.8626704052226,1482.6229336525726,38.23973675265006,4.5,4.64,4.24,4.88,4.5,5.2,3.2,6.4,1,2,-1,10,10,5.083333333333333,4.833333333333333,8.0,6.5,2,2,5,6,1.0,0.0,31.3,1.11193,-0.189,3.605,0.0,1,0,4.88,4.371911111111111
634648,2021-04-12,2021,1505.9108091966928,1507.587044593906,22.323764602786696,4.3061224489795915,4.204081632653061,5.020408163265306,4.612244897959184,3.4444444444444446,2.888888888888889,7.333333333333333,5.111111111111111,1,1,0,9,9,4.363636363636363,4.181818181818182,3.0,1.0,1,1,6,6,1.0,0.0,11.6,0.9967,6.732,-2.318,0.0,0,0,4.413531398954139,4.690267943912258
